Product_ID,failure_risk,scheduled_at,recommendation
54716,0.6224692152026213,2025-09-08 13:13:07.495398,Inspect within 7 days
21511,0.7396802996950288,2025-09-08 13:13:07.495398,Inspect within 7 days
50741,0.8131256307808059,2025-09-08 13:13:07.495398,Inspect within 7 days
50627,0.9621387095098167,2025-09-08 13:13:07.495398,Inspect within 7 days
15666,0.9226526950260483,2025-09-08 13:13:07.495398,Inspect within 7 days
48685,0.6286870930935755,2025-09-08 13:13:07.495398,Inspect within 7 days
30743,0.7146825755572103,2025-09-08 13:13:07.495398,Inspect within 7 days
18778,0.7458638608095026,2025-09-08 13:13:07.495398,Inspect within 7 days
36201,0.7126743966656273,2025-09-08 13:13:07.495398,Inspect within 7 days
47579,0.6846281664871539,2025-09-08 13:13:07.495398,Inspect within 7 days
50917,0.8500336301081807,2025-09-08 13:13:07.495398,Inspect within 7 days
20596,0.803456933356515,2025-09-08 13:13:07.495398,Inspect within 7 days
56403,0.6660116012991304,2025-09-08 13:13:07.495398,Inspect within 7 days
33869,0.8061570362955999,2025-09-08 13:13:07.495398,Inspect within 7 days
22441,0.6787943390467409,2025-09-08 13:13:07.495398,Inspect within 7 days
50196,0.6012840513598994,2025-09-08 13:13:07.495398,Inspect within 7 days
18483,0.678590476182906,2025-09-08 13:13:07.495398,Inspect within 7 days
51761,0.9751986542778173,2025-09-08 13:13:07.495398,Inspect within 7 days
50762,0.8664442388272446,2025-09-08 13:13:07.495398,Inspect within 7 days
51310,0.9695783474732294,2025-09-08 13:13:07.495398,Inspect within 7 days
56204,0.9901099738258198,2025-09-08 13:13:07.495398,Inspect within 7 days
24617,0.6646695103513929,2025-09-08 13:13:07.495398,Inspect within 7 days
56162,0.7948184577274681,2025-09-08 13:13:07.495398,Inspect within 7 days
49190,0.8659291392307997,2025-09-08 13:13:07.495398,Inspect within 7 days
50651,0.697669614370755,2025-09-08 13:13:07.495398,Inspect within 7 days
50603,0.6458707859945719,2025-09-08 13:13:07.495398,Inspect within 7 days
55835,0.8475348677878604,2025-09-08 13:13:07.495398,Inspect within 7 days
19825,0.7300198062922326,2025-09-08 13:13:07.495398,Inspect within 7 days
19093,0.9656461502794748,2025-09-08 13:13:07.495398,Inspect within 7 days
56221,0.8266667694504128,2025-09-08 13:13:07.495398,Inspect within 7 days
55475,0.6422281778402713,2025-09-08 13:13:07.495398,Inspect within 7 days
47769,0.717732080460381,2025-09-08 13:13:07.495398,Inspect within 7 days
55207,0.7177761449025376,2025-09-08 13:13:07.495398,Inspect within 7 days
57161,0.8025940259925644,2025-09-08 13:13:07.495398,Inspect within 7 days
56758,0.6339362569613504,2025-09-08 13:13:07.495398,Inspect within 7 days
57058,0.7369688079822132,2025-09-08 13:13:07.495398,Inspect within 7 days
15100,0.6667829007323035,2025-09-08 13:13:07.495398,Inspect within 7 days
47765,0.6811547550573325,2025-09-08 13:13:07.495398,Inspect within 7 days
49381,0.6367452294597598,2025-09-08 13:13:07.495398,Inspect within 7 days
55298,0.6840679885082117,2025-09-08 13:13:07.495398,Inspect within 7 days
47255,0.6970092783408597,2025-09-08 13:13:07.495398,Inspect within 7 days
16367,0.9312930677715762,2025-09-08 13:13:07.495398,Inspect within 7 days
19118,0.6847633431788479,2025-09-08 13:13:07.495398,Inspect within 7 days
51878,0.9857796509358108,2025-09-08 13:13:07.495398,Inspect within 7 days
57099,0.6100247979712919,2025-09-08 13:13:07.495398,Inspect within 7 days
53526,0.9137761976034128,2025-09-08 13:13:07.495398,Inspect within 7 days
49523,0.870526420139014,2025-09-08 13:13:07.495398,Inspect within 7 days
51641,0.9856220647944605,2025-09-08 13:13:07.495398,Inspect within 7 days
51404,0.9963318200012352,2025-09-08 13:13:07.495398,Inspect within 7 days
56474,0.629021928156789,2025-09-08 13:13:07.495398,Inspect within 7 days
55099,0.7153467940550798,2025-09-08 13:13:07.495398,Inspect within 7 days
16778,0.6558776255993595,2025-09-08 13:13:07.495398,Inspect within 7 days
51874,0.7101970157546772,2025-09-08 13:13:07.495398,Inspect within 7 days
31906,0.6915942614190259,2025-09-08 13:13:07.495398,Inspect within 7 days
21554,0.8578103107776288,2025-09-08 13:13:07.495398,Inspect within 7 days
51816,0.7190446541276029,2025-09-08 13:13:07.495398,Inspect within 7 days
56334,0.6769272671903802,2025-09-08 13:13:07.495398,Inspect within 7 days
24100,0.608725482727198,2025-09-08 13:13:07.495398,Inspect within 7 days
24356,0.8112428860028996,2025-09-08 13:13:07.495398,Inspect within 7 days
49494,0.6631874543774388,2025-09-08 13:13:07.495398,Inspect within 7 days
48428,0.6974208264699605,2025-09-08 13:13:07.495398,Inspect within 7 days
17187,0.8819280084021965,2025-09-08 13:13:07.495398,Inspect within 7 days
55366,0.9396677008207722,2025-09-08 13:13:07.495398,Inspect within 7 days
51823,0.6562879187643408,2025-09-08 13:13:07.495398,Inspect within 7 days
53766,0.7157145886160423,2025-09-08 13:13:07.495398,Inspect within 7 days
35640,0.8246758463104474,2025-09-08 13:13:07.495398,Inspect within 7 days
52147,0.8978681363397252,2025-09-08 13:13:07.495398,Inspect within 7 days
20248,0.8551104474226546,2025-09-08 13:13:07.495398,Inspect within 7 days
54517,0.7768239093602394,2025-09-08 13:13:07.495398,Inspect within 7 days
53352,0.74813429078383,2025-09-08 13:13:07.495398,Inspect within 7 days
52580,0.8755884085327581,2025-09-08 13:13:07.495398,Inspect within 7 days
19236,0.9030853029502453,2025-09-08 13:13:07.495398,Inspect within 7 days
53000,0.7041216864428591,2025-09-08 13:13:07.495398,Inspect within 7 days
53422,0.6382321424725002,2025-09-08 13:13:07.495398,Inspect within 7 days
20351,0.8427021248209237,2025-09-08 13:13:07.495398,Inspect within 7 days
56836,0.641711658154679,2025-09-08 13:13:07.495398,Inspect within 7 days
53351,0.6012283281977496,2025-09-08 13:13:07.495398,Inspect within 7 days
50630,0.6963734219835717,2025-09-08 13:13:07.495398,Inspect within 7 days
51646,0.9750669080176589,2025-09-08 13:13:07.495398,Inspect within 7 days
48685,0.854300579479439,2025-09-08 13:13:07.495398,Inspect within 7 days
23254,0.7421520351026589,2025-09-08 13:13:07.495398,Inspect within 7 days
54184,0.9195674329055331,2025-09-08 13:13:07.495398,Inspect within 7 days
51026,0.6888322152915919,2025-09-08 13:13:07.495398,Inspect within 7 days
48827,0.8370936660851188,2025-09-08 13:13:07.495398,Inspect within 7 days
53435,0.9948305768285749,2025-09-08 13:13:07.495398,Inspect within 7 days
21827,0.6007348843767217,2025-09-08 13:13:07.495398,Inspect within 7 days
49423,0.6080666673203922,2025-09-08 13:13:07.495398,Inspect within 7 days
32278,0.8784130755073785,2025-09-08 13:13:07.495398,Inspect within 7 days
33239,0.7233998314633493,2025-09-08 13:13:07.495398,Inspect within 7 days
48896,0.6291750030019342,2025-09-08 13:13:07.495398,Inspect within 7 days
50072,0.7462314009610995,2025-09-08 13:13:07.495398,Inspect within 7 days
15018,0.9343218311213185,2025-09-08 13:13:07.495398,Inspect within 7 days
56406,0.8840491170870001,2025-09-08 13:13:07.495398,Inspect within 7 days
51701,0.662204958194776,2025-09-08 13:13:07.495398,Inspect within 7 days
23705,0.6791221487548413,2025-09-08 13:13:07.495398,Inspect within 7 days
50027,0.645866205164186,2025-09-08 13:13:07.495398,Inspect within 7 days
51937,0.9602906560282556,2025-09-08 13:13:07.495398,Inspect within 7 days
24631,0.6679788661426853,2025-09-08 13:13:07.495398,Inspect within 7 days
51960,0.732637799222404,2025-09-08 13:13:07.495398,Inspect within 7 days
20682,0.6436590596130375,2025-09-08 13:13:07.495398,Inspect within 7 days
53846,0.7759270644919761,2025-09-08 13:13:07.495398,Inspect within 7 days
23216,0.9212487361615803,2025-09-08 13:13:07.495398,Inspect within 7 days
56833,0.8898022060040894,2025-09-08 13:13:07.495398,Inspect within 7 days
49941,0.6799891051384458,2025-09-08 13:13:07.495398,Inspect within 7 days
51574,0.7414202030634398,2025-09-08 13:13:07.495398,Inspect within 7 days
56108,0.6606422132008816,2025-09-08 13:13:07.495398,Inspect within 7 days
54347,0.6502088078776972,2025-09-08 13:13:07.495398,Inspect within 7 days
15717,0.7195425982993298,2025-09-08 13:13:07.495398,Inspect within 7 days
19695,0.9477734001238359,2025-09-08 13:13:07.495398,Inspect within 7 days
48400,0.6655447228532049,2025-09-08 13:13:07.495398,Inspect within 7 days
55376,0.7688225203779459,2025-09-08 13:13:07.495398,Inspect within 7 days
54777,0.9042137495068053,2025-09-08 13:13:07.495398,Inspect within 7 days
33389,0.9096139823891312,2025-09-08 13:13:07.495398,Inspect within 7 days
50205,0.6839889547045227,2025-09-08 13:13:07.495398,Inspect within 7 days
47339,0.7292519067603431,2025-09-08 13:13:07.495398,Inspect within 7 days
51601,0.9763380366474486,2025-09-08 13:13:07.495398,Inspect within 7 days
52013,0.8988453948001456,2025-09-08 13:13:07.495398,Inspect within 7 days
56673,0.9586083303750068,2025-09-08 13:13:07.495398,Inspect within 7 days
49265,0.8952672903051742,2025-09-08 13:13:07.495398,Inspect within 7 days
49558,0.6238482185223965,2025-09-08 13:13:07.495398,Inspect within 7 days
33279,0.7530911726582951,2025-09-08 13:13:07.495398,Inspect within 7 days
50204,0.6535243152002883,2025-09-08 13:13:07.495398,Inspect within 7 days
18047,0.8817607945449519,2025-09-08 13:13:07.495398,Inspect within 7 days
19954,0.7896939890177616,2025-09-08 13:13:07.495398,Inspect within 7 days
50674,0.6182234124425212,2025-09-08 13:13:07.495398,Inspect within 7 days
51681,0.7335930730726822,2025-09-08 13:13:07.495398,Inspect within 7 days
51447,0.8674467918515953,2025-09-08 13:13:07.495398,Inspect within 7 days
48599,0.7925082620486754,2025-09-08 13:13:07.495398,Inspect within 7 days
56276,0.6515780747388273,2025-09-08 13:13:07.495398,Inspect within 7 days
52910,0.89354338349693,2025-09-08 13:13:07.495398,Inspect within 7 days
50869,0.8838283145445779,2025-09-08 13:13:07.495398,Inspect within 7 days
53004,0.7769554844143436,2025-09-08 13:13:07.495398,Inspect within 7 days
51561,0.7526609718398682,2025-09-08 13:13:07.495398,Inspect within 7 days
47598,0.6308459126334994,2025-09-08 13:13:07.495398,Inspect within 7 days
48328,0.7760875106762603,2025-09-08 13:13:07.495398,Inspect within 7 days
55788,0.8029491821040752,2025-09-08 13:13:07.495398,Inspect within 7 days
30653,0.727126456608544,2025-09-08 13:13:07.495398,Inspect within 7 days
21660,0.6434463117441549,2025-09-08 13:13:07.495398,Inspect within 7 days
18151,0.6684029225419508,2025-09-08 13:13:07.495398,Inspect within 7 days
54274,0.6471546964690552,2025-09-08 13:13:07.495398,Inspect within 7 days
55780,0.864935171775426,2025-09-08 13:13:07.495398,Inspect within 7 days
55458,0.8188283561272558,2025-09-08 13:13:07.495398,Inspect within 7 days
55868,0.6439223367672143,2025-09-08 13:13:07.495398,Inspect within 7 days
49085,0.7294061497376482,2025-09-08 13:13:07.495398,Inspect within 7 days
18989,0.6732424825623516,2025-09-08 13:13:07.495398,Inspect within 7 days
50046,0.7593219235881,2025-09-08 13:13:07.495398,Inspect within 7 days
52746,0.6429390289602223,2025-09-08 13:13:07.495398,Inspect within 7 days
52604,0.6831399435347484,2025-09-08 13:13:07.495398,Inspect within 7 days
19030,0.9445832774906711,2025-09-08 13:13:07.495398,Inspect within 7 days
51860,0.9786315124321562,2025-09-08 13:13:07.495398,Inspect within 7 days
49053,0.7700655515045227,2025-09-08 13:13:07.495398,Inspect within 7 days
54098,0.6586322419014994,2025-09-08 13:13:07.495398,Inspect within 7 days
47938,0.7002777081184716,2025-09-08 13:13:07.495398,Inspect within 7 days
22930,0.6170605827971728,2025-09-08 13:13:07.495398,Inspect within 7 days
54481,0.8816806997851551,2025-09-08 13:13:07.495398,Inspect within 7 days
53226,0.6794475301927464,2025-09-08 13:13:07.495398,Inspect within 7 days
22376,0.907409080975079,2025-09-08 13:13:07.495398,Inspect within 7 days
51250,0.9942931628078879,2025-09-08 13:13:07.495398,Inspect within 7 days
19841,0.7440700060029017,2025-09-08 13:13:07.495398,Inspect within 7 days
52082,0.7809387666093858,2025-09-08 13:13:07.495398,Inspect within 7 days
50769,0.9681907398377694,2025-09-08 13:13:07.495398,Inspect within 7 days
21081,0.6270824471731652,2025-09-08 13:13:07.495398,Inspect within 7 days
54255,0.6492703336209547,2025-09-08 13:13:07.495398,Inspect within 7 days
54265,0.670000303703734,2025-09-08 13:13:07.495398,Inspect within 7 days
51734,0.9159984009786776,2025-09-08 13:13:07.495398,Inspect within 7 days
52912,0.7971926365429304,2025-09-08 13:13:07.495398,Inspect within 7 days
49560,0.8579077129006164,2025-09-08 13:13:07.495398,Inspect within 7 days
51962,0.6318375194322807,2025-09-08 13:13:07.495398,Inspect within 7 days
51818,0.7750301704755247,2025-09-08 13:13:07.495398,Inspect within 7 days
16578,0.6096290933833852,2025-09-08 13:13:07.495398,Inspect within 7 days
52255,0.6187382215583525,2025-09-08 13:13:07.495398,Inspect within 7 days
48220,0.7023455667508414,2025-09-08 13:13:07.495398,Inspect within 7 days
19093,0.8929578007228668,2025-09-08 13:13:07.495398,Inspect within 7 days
33666,0.6816712331816167,2025-09-08 13:13:07.495398,Inspect within 7 days
34701,0.6136426931797941,2025-09-08 13:13:07.495398,Inspect within 7 days
52781,0.8401988645852034,2025-09-08 13:13:07.495398,Inspect within 7 days
19299,0.9651090630366119,2025-09-08 13:13:07.495398,Inspect within 7 days
24348,0.846961744810517,2025-09-08 13:13:07.495398,Inspect within 7 days
23705,0.6620137567013692,2025-09-08 13:13:07.495398,Inspect within 7 days
50708,0.6955285999299043,2025-09-08 13:13:07.495398,Inspect within 7 days
53442,0.6440105759212856,2025-09-08 13:13:07.495398,Inspect within 7 days
50643,0.7026111795762879,2025-09-08 13:13:07.495398,Inspect within 7 days
53123,0.6453008625910303,2025-09-08 13:13:07.495398,Inspect within 7 days
54250,0.8430735800917109,2025-09-08 13:13:07.495398,Inspect within 7 days
51823,0.9603967658821563,2025-09-08 13:13:07.495398,Inspect within 7 days
50607,0.7333571563619525,2025-09-08 13:13:07.495398,Inspect within 7 days
55265,0.701820732074006,2025-09-08 13:13:07.495398,Inspect within 7 days
53916,0.8181835075941456,2025-09-08 13:13:07.495398,Inspect within 7 days
17959,0.7297619986313942,2025-09-08 13:13:07.495398,Inspect within 7 days
50892,0.7359718250422355,2025-09-08 13:13:07.495398,Inspect within 7 days
52001,0.8794384951698241,2025-09-08 13:13:07.495398,Inspect within 7 days
49551,0.7821876330583134,2025-09-08 13:13:07.495398,Inspect within 7 days
36666,0.6437085028405058,2025-09-08 13:13:07.495398,Inspect within 7 days
23951,0.7967487135119946,2025-09-08 13:13:07.495398,Inspect within 7 days
49710,0.8327690242893425,2025-09-08 13:13:07.495398,Inspect within 7 days
49768,0.8651723985152808,2025-09-08 13:13:07.495398,Inspect within 7 days
55791,0.9318413822832543,2025-09-08 13:13:07.495398,Inspect within 7 days
49629,0.6046535958197594,2025-09-08 13:13:07.495398,Inspect within 7 days
49194,0.7357440240619334,2025-09-08 13:13:07.495398,Inspect within 7 days
47929,0.6673588533183723,2025-09-08 13:13:07.495398,Inspect within 7 days
52436,0.9132230463640253,2025-09-08 13:13:07.495398,Inspect within 7 days
23789,0.6580565945483142,2025-09-08 13:13:07.495398,Inspect within 7 days
49769,0.7046821473283009,2025-09-08 13:13:07.495398,Inspect within 7 days
52796,0.6676221991544142,2025-09-08 13:13:07.495398,Inspect within 7 days
47574,0.7679784004647789,2025-09-08 13:13:07.495398,Inspect within 7 days
51182,0.8787721816702412,2025-09-08 13:13:07.495398,Inspect within 7 days
57117,0.9521303365573675,2025-09-08 13:13:07.495398,Inspect within 7 days
51561,0.782975424856927,2025-09-08 13:13:07.495398,Inspect within 7 days
56827,0.8261276243557505,2025-09-08 13:13:07.495398,Inspect within 7 days
51447,0.615610078785543,2025-09-08 13:13:07.495398,Inspect within 7 days
51699,0.9763479670972656,2025-09-08 13:13:07.495398,Inspect within 7 days
34963,0.611253831055715,2025-09-08 13:13:07.495398,Inspect within 7 days
57132,0.749731327143877,2025-09-08 13:13:07.495398,Inspect within 7 days
49659,0.8937656396442338,2025-09-08 13:13:07.495398,Inspect within 7 days
49293,0.7894007230121687,2025-09-08 13:13:07.495398,Inspect within 7 days
49668,0.6190119097680147,2025-09-08 13:13:07.495398,Inspect within 7 days
18694,0.8572882361215535,2025-09-08 13:13:07.495398,Inspect within 7 days
56272,0.7275756856451141,2025-09-08 13:13:07.495398,Inspect within 7 days
49514,0.7859737259003643,2025-09-08 13:13:07.495398,Inspect within 7 days
33276,0.6430003423605538,2025-09-08 13:13:07.495398,Inspect within 7 days
37936,0.6860929322645821,2025-09-08 13:13:07.495398,Inspect within 7 days
56195,0.6284158026926911,2025-09-08 13:13:07.495398,Inspect within 7 days
51605,0.9906035105040082,2025-09-08 13:13:07.495398,Inspect within 7 days
31176,0.8072648981330077,2025-09-08 13:13:07.495398,Inspect within 7 days
17591,0.6022199880994054,2025-09-08 13:13:07.495398,Inspect within 7 days
47412,0.8199011268207222,2025-09-08 13:13:07.495398,Inspect within 7 days
55064,0.7886188428668196,2025-09-08 13:13:07.495398,Inspect within 7 days
54860,0.6164207334977243,2025-09-08 13:13:07.495398,Inspect within 7 days
35117,0.7207619484581619,2025-09-08 13:13:07.495398,Inspect within 7 days
51320,0.9800943700446959,2025-09-08 13:13:07.495398,Inspect within 7 days
54261,0.6707692875135327,2025-09-08 13:13:07.495398,Inspect within 7 days
22546,0.7508229387133982,2025-09-08 13:13:07.495398,Inspect within 7 days
48345,0.717316272538962,2025-09-08 13:13:07.495398,Inspect within 7 days
17187,0.6816856183197295,2025-09-08 13:13:07.495398,Inspect within 7 days
56140,0.7612577614674254,2025-09-08 13:13:07.495398,Inspect within 7 days
47355,0.6011692422604119,2025-09-08 13:13:07.495398,Inspect within 7 days
53243,0.7597488834237344,2025-09-08 13:13:07.495398,Inspect within 7 days
50232,0.6985173445468197,2025-09-08 13:13:07.495398,Inspect within 7 days
51912,0.7719119160220036,2025-09-08 13:13:07.495398,Inspect within 7 days
23943,0.9515688940629393,2025-09-08 13:13:07.495398,Inspect within 7 days
20585,0.7062964968158085,2025-09-08 13:13:07.495398,Inspect within 7 days
16243,0.6357564631583396,2025-09-08 13:13:07.495398,Inspect within 7 days
50679,0.6514107404664042,2025-09-08 13:13:07.495398,Inspect within 7 days
52670,0.9255174609336797,2025-09-08 13:13:07.495398,Inspect within 7 days
22368,0.7096142700529633,2025-09-08 13:13:07.495398,Inspect within 7 days
52563,0.9686729555339173,2025-09-08 13:13:07.495398,Inspect within 7 days
49082,0.6657449819796467,2025-09-08 13:13:07.495398,Inspect within 7 days
21656,0.6185692058093962,2025-09-08 13:13:07.495398,Inspect within 7 days
22538,0.6171147481130506,2025-09-08 13:13:07.495398,Inspect within 7 days
49305,0.960117172285434,2025-09-08 13:13:07.495398,Inspect within 7 days
57010,0.9808471326729318,2025-09-08 13:13:07.495398,Inspect within 7 days
49508,0.6697078122923749,2025-09-08 13:13:07.495398,Inspect within 7 days
14921,0.7745302540271267,2025-09-08 13:13:07.495398,Inspect within 7 days
51268,0.9286139729585287,2025-09-08 13:13:07.495398,Inspect within 7 days
51513,0.7878733320245264,2025-09-08 13:13:07.495398,Inspect within 7 days
55019,0.9754808812535655,2025-09-08 13:13:07.495398,Inspect within 7 days
56834,0.9707837116962217,2025-09-08 13:13:07.495398,Inspect within 7 days
20857,0.7248259079122579,2025-09-08 13:13:07.495398,Inspect within 7 days
50542,0.7041126476237548,2025-09-08 13:13:07.495398,Inspect within 7 days
51082,0.8526442913558674,2025-09-08 13:13:07.495398,Inspect within 7 days
53074,0.8964704339944058,2025-09-08 13:13:07.495398,Inspect within 7 days
19253,0.9863381310434608,2025-09-08 13:13:07.495398,Inspect within 7 days
47593,0.6379660206252841,2025-09-08 13:13:07.495398,Inspect within 7 days
54263,0.855954426078903,2025-09-08 13:13:07.495398,Inspect within 7 days
22789,0.6862574966512642,2025-09-08 13:13:07.495398,Inspect within 7 days
51537,0.7569206589897979,2025-09-08 13:13:07.495398,Inspect within 7 days
47499,0.9027691478303596,2025-09-08 13:13:07.495398,Inspect within 7 days
49211,0.9066757906863268,2025-09-08 13:13:07.495398,Inspect within 7 days
48312,0.750456190843395,2025-09-08 13:13:07.495398,Inspect within 7 days
47918,0.7340596862188161,2025-09-08 13:13:07.495398,Inspect within 7 days
49624,0.9584195837036442,2025-09-08 13:13:07.495398,Inspect within 7 days
53856,0.710681708631821,2025-09-08 13:13:07.495398,Inspect within 7 days
55374,0.7566308816553784,2025-09-08 13:13:07.495398,Inspect within 7 days
54310,0.7477748854779378,2025-09-08 13:13:07.495398,Inspect within 7 days
52910,0.6662832168423038,2025-09-08 13:13:07.495398,Inspect within 7 days
19063,0.9024008685945482,2025-09-08 13:13:07.495398,Inspect within 7 days
50621,0.8357172772677052,2025-09-08 13:13:07.495398,Inspect within 7 days
47428,0.6619520506553083,2025-09-08 13:13:07.495398,Inspect within 7 days
54263,0.7933200941561046,2025-09-08 13:13:07.495398,Inspect within 7 days
48673,0.6896571131832783,2025-09-08 13:13:07.495398,Inspect within 7 days
47598,0.8947939621803759,2025-09-08 13:13:07.495398,Inspect within 7 days
51647,0.9458572205954315,2025-09-08 13:13:07.495398,Inspect within 7 days
15361,0.9872031764125849,2025-09-08 13:13:07.495398,Inspect within 7 days
33443,0.7120046570409441,2025-09-08 13:13:07.495398,Inspect within 7 days
52151,0.6867431928510408,2025-09-08 13:13:07.495398,Inspect within 7 days
52037,0.960831026163437,2025-09-08 13:13:07.495398,Inspect within 7 days
54367,0.603825750644621,2025-09-08 13:13:07.495398,Inspect within 7 days
47626,0.9585299295539584,2025-09-08 13:13:07.495398,Inspect within 7 days
51479,0.8902972849298831,2025-09-08 13:13:07.495398,Inspect within 7 days
53351,0.6012283281977496,2025-09-08 13:13:07.495398,Inspect within 7 days
51734,0.9779269693273126,2025-09-08 13:13:07.495398,Inspect within 7 days
49114,0.7421655871859487,2025-09-08 13:13:07.495398,Inspect within 7 days
54159,0.8588772817857567,2025-09-08 13:13:07.495398,Inspect within 7 days
52375,0.7533714344655656,2025-09-08 13:13:07.495398,Inspect within 7 days
22288,0.6084907905738423,2025-09-08 13:13:07.495398,Inspect within 7 days
56269,0.944353584541795,2025-09-08 13:13:07.495398,Inspect within 7 days
51646,0.8713626634270434,2025-09-08 13:13:07.495398,Inspect within 7 days
18119,0.7075415056090509,2025-09-08 13:13:07.495398,Inspect within 7 days
56264,0.9523469128012853,2025-09-08 13:13:07.495398,Inspect within 7 days
52850,0.7366555371700549,2025-09-08 13:13:07.495398,Inspect within 7 days
54285,0.9467684803995833,2025-09-08 13:13:07.495398,Inspect within 7 days
52144,0.7495889213164598,2025-09-08 13:13:07.495398,Inspect within 7 days
37133,0.9015550545982832,2025-09-08 13:13:07.495398,Inspect within 7 days
53218,0.7986320358098289,2025-09-08 13:13:07.495398,Inspect within 7 days
32637,0.698520680169915,2025-09-08 13:13:07.495398,Inspect within 7 days
54654,0.6593116758006667,2025-09-08 13:13:07.495398,Inspect within 7 days
23135,0.6291891402479036,2025-09-08 13:13:07.495398,Inspect within 7 days
37528,0.8380729099867762,2025-09-08 13:13:07.495398,Inspect within 7 days
56847,0.897381252912644,2025-09-08 13:13:07.495398,Inspect within 7 days
16616,0.7549045572257327,2025-09-08 13:13:07.495398,Inspect within 7 days
20351,0.8188151769230384,2025-09-08 13:13:07.495398,Inspect within 7 days
19753,0.9157688844477252,2025-09-08 13:13:07.495398,Inspect within 7 days
49514,0.6784002765922791,2025-09-08 13:13:07.495398,Inspect within 7 days
52673,0.8400909080791774,2025-09-08 13:13:07.495398,Inspect within 7 days
35398,0.789032482222924,2025-09-08 13:13:07.495398,Inspect within 7 days
53436,0.8027951050678537,2025-09-08 13:13:07.495398,Inspect within 7 days
56582,0.6989321131637511,2025-09-08 13:13:07.495398,Inspect within 7 days
22615,0.609862116832063,2025-09-08 13:13:07.495398,Inspect within 7 days
48512,0.9471466175025975,2025-09-08 13:13:07.495398,Inspect within 7 days
52782,0.7637561337333579,2025-09-08 13:13:07.495398,Inspect within 7 days
49322,0.7895179470554075,2025-09-08 13:13:07.495398,Inspect within 7 days
47936,0.7068735919198725,2025-09-08 13:13:07.495398,Inspect within 7 days
55446,0.8827133669256846,2025-09-08 13:13:07.495398,Inspect within 7 days
24139,0.8131118650623654,2025-09-08 13:13:07.495398,Inspect within 7 days
48834,0.9416348446676251,2025-09-08 13:13:07.495398,Inspect within 7 days
52355,0.6438473614790639,2025-09-08 13:13:07.495398,Inspect within 7 days
53171,0.7742882993621135,2025-09-08 13:13:07.495398,Inspect within 7 days
19269,0.9764875548473221,2025-09-08 13:13:07.495398,Inspect within 7 days
15506,0.6986656041640759,2025-09-08 13:13:07.495398,Inspect within 7 days
52786,0.8037825965779506,2025-09-08 13:13:07.495398,Inspect within 7 days
56450,0.7334169834690761,2025-09-08 13:13:07.495398,Inspect within 7 days
24781,0.7319470793034121,2025-09-08 13:13:07.495398,Inspect within 7 days
54602,0.9083301240842218,2025-09-08 13:13:07.495398,Inspect within 7 days
54174,0.6046655227445779,2025-09-08 13:13:07.495398,Inspect within 7 days
55073,0.7754545149500771,2025-09-08 13:13:07.495398,Inspect within 7 days
55027,0.6643747714954098,2025-09-08 13:13:07.495398,Inspect within 7 days
54574,0.6243794019087368,2025-09-08 13:13:07.495398,Inspect within 7 days
56196,0.6546085228838454,2025-09-08 13:13:07.495398,Inspect within 7 days
51537,0.7120103687297998,2025-09-08 13:13:07.495398,Inspect within 7 days
56850,0.8263295872713362,2025-09-08 13:13:07.495398,Inspect within 7 days
52432,0.8428247674488157,2025-09-08 13:13:07.495398,Inspect within 7 days
53258,0.9817058719383924,2025-09-08 13:13:07.495398,Inspect within 7 days
50708,0.7170644175035819,2025-09-08 13:13:07.495398,Inspect within 7 days
53453,0.6709763216534486,2025-09-08 13:13:07.495398,Inspect within 7 days
19299,0.8784790872343486,2025-09-08 13:13:07.495398,Inspect within 7 days
52571,0.6671282232692314,2025-09-08 13:13:07.495398,Inspect within 7 days
52163,0.8514899409999198,2025-09-08 13:13:07.495398,Inspect within 7 days
56674,0.9858731781062509,2025-09-08 13:13:07.495398,Inspect within 7 days
50194,0.75502746236139,2025-09-08 13:13:07.495398,Inspect within 7 days
51476,0.9789967938795648,2025-09-08 13:13:07.495398,Inspect within 7 days
50548,0.8008098307807034,2025-09-08 13:13:07.495398,Inspect within 7 days
52487,0.9758401428871311,2025-09-08 13:13:07.495398,Inspect within 7 days
48676,0.7138013173580986,2025-09-08 13:13:07.495398,Inspect within 7 days
18302,0.6196258376972528,2025-09-08 13:13:07.495398,Inspect within 7 days
52116,0.9855111300590677,2025-09-08 13:13:07.495398,Inspect within 7 days
47625,0.9132098806365945,2025-09-08 13:13:07.495398,Inspect within 7 days
49221,0.7593162906420899,2025-09-08 13:13:07.495398,Inspect within 7 days
50241,0.8490345857792735,2025-09-08 13:13:07.495398,Inspect within 7 days
53830,0.6215545526246686,2025-09-08 13:13:07.495398,Inspect within 7 days
48427,0.9751920933361389,2025-09-08 13:13:07.495398,Inspect within 7 days
56108,0.7369611589721901,2025-09-08 13:13:07.495398,Inspect within 7 days
50459,0.6756855750523054,2025-09-08 13:13:07.495398,Inspect within 7 days
48343,0.8822714885199433,2025-09-08 13:13:07.495398,Inspect within 7 days
48077,0.6749290703362146,2025-09-08 13:13:07.495398,Inspect within 7 days
22489,0.817497069909851,2025-09-08 13:13:07.495398,Inspect within 7 days
56843,0.8769410563240184,2025-09-08 13:13:07.495398,Inspect within 7 days
16537,0.6957097606157627,2025-09-08 13:13:07.495398,Inspect within 7 days
56277,0.7869637287152849,2025-09-08 13:13:07.495398,Inspect within 7 days
